replicate,first_CG23_failure,first_anytime_failure,terminal_k,terminal_risk
762,0,0,2,0.000308915597970285
763,0,0,2,9.36827483487048e-05
764,0,0,2,0.00027791952794501264
765,0,0,2,0.0005396125661492494
766,0,0,2,0.00034924051729272467
767,0,0,2,0.0006815791677164331
768,0,0,2,0.0001970241233046836
769,7,0,1,8.725102088015199e-05
770,0,0,2,6.697459170253778e-05
771,0,0,2,0.00017246434140399795
772,0,0,1,3.467354819031428e-05
773,0,0,2,0.00022331614748016284
774,0,0,2,0.00014148540346793786
775,0,0,2,0.0005976860366707151
776,0,0,2,0.0002114483439450452
777,0,0,2,0.00010135391649410691
778,0,0,2,6.205860766690741e-05
779,0,0,2,0.00030450930675498015
780,0,0,2,0.0001475986593326253
781,0,0,2,7.109881331980929e-05
782,0,0,2,0.0003510342883495869
783,0,0,1,0.00012446603982533143
784,0,0,2,0.00022802485488186155
785,0,0,2,0.0004944110729925077
786,0,0,2,0.0007104587410854627
787,0,0,2,0.00018966192371213118
788,0,0,2,0.0004947514875479709
789,0,0,1,1.656918368261147e-05
790,0,0,2,6.727655162626508e-05
791,0,0,2,0.00031800728999265167
792,0,0,2,0.00011363530083587732
793,0,0,2,0.000147772336697898
794,0,0,2,0.00035205971631246306
795,7,0,2,0.00018492908401365757
796,2059,0,2,0.00025038767003216064
797,0,0,2,0.00012576797925530333
798,0,0,2,0.00025753282100335
799,12,0,2,0.00053456691539027
800,0,0,2,0.0002035360007325551
801,0,0,1,0.00018846369619069284
802,0,0,2,0.00016252387192735823
803,0,0,2,0.000210307083423558
804,0,0,2,0.00019822204866708817
805,0,0,2,0.0001526569873803227
806,0,0,2,9.203137623685817e-05
807,0,0,2,0.00031519030567847653
808,0,0,2,0.0002734059184885688
809,0,0,2,0.00024125455330899876
810,0,0,2,0.00021865362748263575
811,0,0,2,0.00011386057391641557
812,0,0,2,6.626168564881819e-05
813,0,0,2,0.00030838265741123613
814,0,0,2,5.5367000357194506e-05
815,0,0,2,0.00027512890402078664
816,0,0,2,8.857955625153152e-05
817,118,0,2,0.0001362650145927163
818,0,0,2,0.00030305283391327323
819,0,0,2,0.0004303341889101275
820,0,0,2,0.0005739455139946507
821,43,0,2,0.0001450556592232139
822,0,0,2,0.0002467547946774068
823,0,0,2,0.00036604201422043306
824,0,0,2,0.0002163026503747186
825,44,0,2,6.309424838467032e-05
826,0,0,2,0.00033928222160646207
827,0,0,2,0.00036781477267698874
828,0,0,2,8.469544952773917e-05
829,0,0,2,0.00030660160831992063
830,0,0,2,0.000354051977219736
831,0,0,2,0.00029507885410015415
832,0,0,2,9.796282183666882e-05
833,0,0,2,0.0001578501557861447
834,0,0,2,0.00020111692344857124
835,0,0,2,0.0001314945982689264
836,0,0,2,0.00021044279388286518
837,0,0,2,0.00012755183817811212
838,0,0,2,0.00010380944488269756
839,0,0,2,0.0007044428468364003
840,0,0,2,0.00012639433201152203
841,0,0,2,0.00026419907016889365
842,0,0,1,0.00010949835124877448
843,0,0,2,9.970670603187211e-05
844,0,0,2,0.00021377162931818513
845,0,0,2,0.0004180161638147622
846,0,0,2,0.0002985600700909583
847,7,0,2,0.00022895839296673825
848,0,0,1,2.4943645164226565e-06
849,0,0,1,4.51944551524123e-05
850,0,0,2,9.03225700431897e-05
851,0,0,2,4.323990342521043e-05
852,0,0,2,0.0004927370871522958
853,0,0,2,0.00015203191465697083
854,0,0,2,0.0002946996916937631
855,0,0,2,0.0003056690459999137
856,0,0,2,6.370339650657696e-05
857,0,0,2,0.000277496947215222
858,0,0,1,1.9631389414537653e-06
859,0,0,2,0.0005139275412799216
860,0,0,2,0.0003522488843806778
861,0,0,1,2.183138594086891e-05
862,0,0,2,0.00024485296574489475
863,6911,0,2,0.0003555784619743166
864,0,0,2,3.2710400258626716e-05
865,0,0,2,9.054600186592703e-05
866,0,0,1,5.128006145972755e-06
867,0,0,1,8.388838279945817e-05
868,0,0,2,0.00017906816770661823
869,0,0,2,0.00011772200971104346
870,0,0,1,6.777198759283566e-05
871,0,0,2,0.00026580633660577857
872,0,0,2,0.0002881666067912232
873,0,0,2,8.475531966450529e-05
874,0,0,2,0.0003173658282002325
875,345,0,2,0.0004006361811634902
876,0,0,2,0.00021664633507933434
877,0,0,2,0.00045251447719162313
878,0,0,2,0.00010594977595061803
879,0,0,1,0.00010241805663761943
880,0,0,2,0.0007107427763884851
881,0,0,2,0.0001543987288142784
882,48,0,2,0.0007257481884058036
883,0,0,2,0.0006747866833225984
884,7,0,2,0.00048064727811681144
885,0,0,2,0.00031552122720179127
886,0,0,2,0.00032066260543020693
887,0,0,2,0.0003073945967281851
888,0,0,2,0.0004164080982051845
889,0,0,2,0.0002541823495147416
890,0,0,1,3.45966972687208e-05
891,0,0,2,0.00011575224610683673
892,0,0,2,6.952386366639687e-05
893,0,0,2,5.337750839378156e-05
894,0,0,2,0.0004109109302496553
895,0,0,2,0.0004969075974761789
896,0,0,2,0.0003945418999120901
897,0,0,1,3.0365887271195966e-05
898,0,0,2,0.00044738982320248114
899,0,0,1,0.0002667682177492584
900,0,0,2,0.0001461248681435837
901,0,0,2,0.0003120804726009835
902,0,0,2,0.0002010879563466368
903,0,0,2,0.0005105357649014039
904,0,0,2,7.571364090522506e-05
905,0,0,2,0.00010346454619594551
906,0,0,2,0.0001722224646033338
907,0,0,2,0.00012472824816089483
908,0,0,2,0.0003368268091288672
909,0,0,2,0.000121047524675008
910,0,0,2,0.0003078597380061451
911,0,0,2,0.00022028911043698232
912,0,0,2,0.0002030743607679953
913,0,0,1,1.9241324530262748e-06
914,0,0,2,0.00030985767336347525
915,0,0,2,0.00011574373938843867
916,0,0,1,0.00014393877740777585
917,0,0,1,1.529688429147906e-05
918,0,0,2,8.390176933050389e-05
919,0,0,1,7.036823246921471e-05
920,0,0,2,0.0005663762147216063
921,0,0,2,0.00045744681885788663
922,0,0,2,9.99977312305513e-05
923,0,0,2,9.969166103328465e-05
924,753,0,2,4.8213583551309665e-05
925,0,0,2,0.00023942323085427632
926,0,0,2,0.0002954268412400444
927,0,0,2,0.0003638700399898985
928,0,0,2,6.26848872055189e-05
929,0,0,2,2.664005898184871e-05
930,0,0,1,0.0003056197157547717
931,0,0,2,0.0003296305524077681
932,0,0,2,3.4667177011141685e-05
933,0,0,2,0.0003273846055570055
934,0,0,2,0.0002670090124813832
935,0,0,1,0.00013913986644438421
936,0,0,2,0.00021063184162545216
937,0,0,2,0.0003389991816407331
938,0,0,2,4.579185666499586e-05
939,0,0,2,0.0009122305309332742
940,0,0,1,1.073430786973707e-05
941,0,0,1,0.0002905578961158717
942,0,0,2,0.00021405138202844172
943,0,0,2,0.0005741992901119142
944,0,0,2,0.0003095684144259269
945,0,0,2,0.0004136279628176476
946,0,0,2,0.0005924105838654232
947,0,0,2,0.0002066646968597793
948,0,0,2,9.430211216650943e-05
949,0,0,2,0.0001533366596458846
950,0,0,1,1.2508101622813713e-05
951,0,0,1,3.2492644109668197e-05
952,0,0,2,0.00021120683038190028
953,0,0,2,0.0006027189524456421
954,0,0,1,2.098288788892018e-05
955,0,0,2,6.338422359258466e-05
956,0,0,2,0.00027194138115660464
957,0,0,1,3.321348470666111e-05
958,7,0,1,0.00011416068960511717
959,0,0,2,3.679478535295737e-05
960,206,0,2,0.00011826568050518408
961,0,0,2,0.00026967761969386573
962,0,0,2,0.0003096611475091648
963,422,0,2,0.00011013536393133949
964,131,0,2,8.802479252456553e-05
965,32,0,1,8.788303999599451e-05
966,0,0,1,0.00021311681540359998
967,0,0,2,0.00016271392585592436
968,0,0,2,0.00040736675692381924
969,0,0,2,0.0002606084153758753
970,0,0,2,0.00035411099777300363
971,0,0,2,0.00010566734951284899
972,0,0,2,0.00010424553851275348
973,0,0,1,3.263640112985582e-05
974,0,0,1,3.129403514406868e-05
975,0,0,2,0.0001994289646999363
976,0,0,2,0.00010312759017416617
977,0,0,2,0.0004810811715988512
978,4082,0,2,0.0003197853011298019
979,0,0,2,7.248401394815148e-05
980,0,0,2,0.00011904525117342612
981,0,0,2,0.0002989018279729892
982,0,0,2,0.00024813083760085624
983,0,0,2,0.00012637134570217765
984,0,0,2,0.0001481963145407584
985,0,0,1,1.6754599070782397e-05
986,0,0,2,0.00018043017352118283
987,0,0,1,0.00023476651097504035
988,0,0,2,0.0001601930046929053
989,0,0,1,0.00025398605849768634
990,0,0,2,0.00023014275274864035
991,0,0,2,0.0002016296055774452
992,0,0,2,0.00016791064450875023
993,0,0,2,0.00046775672930146893
994,0,0,2,0.0002529647890215276
995,0,0,2,0.00037994218911438895
996,0,0,2,9.447648112220495e-05
997,0,0,2,0.0008551460664709208
998,0,0,2,0.00033564252426501897
999,0,0,2,0.0004476454103191145
1000,0,0,2,0.0003142815134763325
1001,0,0,2,0.00022820757846679513
1002,0,0,2,0.0002507445805244044
1003,0,0,1,5.555725175868766e-05
1004,0,0,2,0.00031569787397225815
1005,0,0,2,0.00010485563846949238
1006,0,0,2,0.0002447289763675058
1007,0,0,2,0.0001743964567130486
1008,0,0,2,0.0001508612790858369
1009,0,0,2,8.11105687171099e-05
1010,0,0,2,0.00022700509114084572
1011,0,0,2,0.00026804608376709014
1012,0,0,2,4.6921568474758884e-05
1013,0,0,2,0.00023071629735412337
1014,0,0,2,8.505139992173201e-05
1015,0,0,2,0.0002050903120490652
1016,0,0,2,3.90399345548631e-05
1017,0,0,2,0.0003037121204187537
1018,0,0,2,0.00017153396134439412
1019,0,0,2,0.0001697241512881688
1020,0,0,2,0.00028512783277567246
1021,0,0,2,0.0003278115504498215
1022,0,0,2,0.00022464903315338392
1023,87,0,1,6.134682040492273e-05
1024,0,0,1,7.535450437728675e-05
1025,0,0,2,0.00010110298423514924
1026,0,0,2,0.0004768995981293847
1027,0,0,2,0.0003216309666965693
1028,0,0,2,0.00038581192054944517
1029,0,0,1,5.2970852924726075e-05
1030,0,0,2,0.0002124094628133872
1031,0,0,2,0.0007519480153702034
1032,0,0,2,0.0003496088893729115
1033,0,0,1,4.954171885056671e-05
1034,0,0,2,3.5698533747627994e-05
1035,0,0,2,0.00015949754312775922
1036,0,0,1,8.957032415019471e-06
1037,0,0,2,0.0002167996617676246
1038,0,0,2,0.00023876669563708438
1039,0,0,2,2.440670733324061e-05
1040,0,0,2,0.00011734854739430626
1041,0,0,2,0.0002252690161116837
1042,0,0,2,0.00026084143837487394
1043,18,0,1,0.00014199609578493806
1044,0,0,2,7.804957143221144e-05
1045,0,0,2,0.00014645709469694672
1046,0,0,2,5.470395211403577e-05
1047,0,0,1,0.0002298202159152118
1048,0,0,2,0.0006456939454625062
1049,0,0,2,0.0003879107428889662
1050,0,0,2,0.00016637104077024936
1051,0,0,2,0.0007543467516324538
1052,0,0,2,0.00010453532243050562
1053,0,0,2,0.0004918983716050777
1054,0,0,2,9.770845785817308e-05
1055,0,0,2,0.00014675245965087118
1056,0,0,1,5.60999218652567e-05
1057,0,0,2,8.952490169611637e-05
1058,0,0,2,0.0001194607452628374
1059,0,0,2,9.227492990488526e-05
1060,0,0,2,9.432277708620697e-05
1061,0,0,1,7.919380455340979e-05
1062,0,0,2,4.995494544593776e-05
1063,0,0,2,8.447921480449913e-05
1064,0,0,1,4.533766706612849e-06
1065,0,0,2,0.0005640754203545455
1066,0,0,2,0.00010264645072443871
1067,0,0,1,7.175991955490843e-05
1068,0,0,2,0.0002307793632490057
1069,0,0,2,0.000535448712798278
1070,0,0,2,0.0001138347083516104
1071,0,0,2,0.00028822013376307137
1072,0,0,2,0.0003321053269564689
1073,0,0,2,0.00017709822259186965
1074,0,0,1,2.574337678771404e-05
1075,1186,0,2,0.00020329813992328393
1076,0,0,2,0.000255350385660661
1077,0,0,2,0.0001599221965559817
1078,0,0,2,7.100429879416239e-05
1079,0,0,2,0.00013406609872734126
1080,0,0,2,0.0001389954401613765
1081,0,0,2,0.0001377837520477882
1082,0,0,2,0.00012870238388662023
1083,0,0,2,6.977784595765409e-05
1084,0,0,1,7.006354330463351e-05
1085,0,0,2,9.751546741920803e-05
1086,0,0,2,0.00019846692831557028
1087,0,0,2,0.0005428985897352213
1088,0,0,2,0.0005116413661104527
1089,0,0,2,0.0009815775965649344
1090,0,0,2,0.00021434744145153018
1091,0,0,2,0.00010555999541866444
1092,0,0,1,6.06936765678158e-05
1093,0,0,2,0.00018252155636697874
1094,0,0,1,0.00013067645164527018
1095,0,0,1,0.0001120469490989217
1096,0,0,2,0.00014246783512142654
1097,0,0,2,0.00030001340409187657
1098,0,0,2,0.00018422316656375957
1099,0,0,2,9.373950984409632e-05
1100,0,0,2,6.27781636011114e-05
1101,0,0,2,0.0001099473898984534
1102,0,0,2,0.00017187138385399512
1103,0,0,2,0.0006346908773550658
1104,7,0,2,0.00014493181493521994
1105,0,0,2,0.0003155892337926806
1106,0,0,2,0.0002162596870780057
1107,171,0,2,0.00014026041433935876
1108,0,0,2,8.198934633192298e-05
1109,0,0,2,8.092773604874446e-05
1110,0,0,2,0.00013261553412234451
1111,0,0,2,0.0001603367281493462
1112,0,0,2,0.00016088884233954963
1113,0,0,2,0.00022223242400901637
1114,0,0,2,0.00018925318346996298
1115,0,0,2,0.00018814568826979434
1116,0,0,2,0.00011518436648663238
1117,0,0,1,0.00022923171390323862
1118,0,0,1,0.00024960245991316785
1119,0,0,1,5.385938968128762e-05
1120,0,0,2,0.00024270226988364288
1121,0,0,2,0.0003515497179275896
1122,0,0,1,9.75182394994136e-05
1123,0,0,2,0.00035145206281065314
1124,0,0,2,0.0003220899140365908
1125,0,0,2,0.0002160728548159645
1126,0,0,2,5.349126584583274e-05
1127,0,0,2,0.00028612964020717355
1128,0,0,2,0.00018327033282027034
1129,0,0,2,0.0002257288142475362
1130,0,0,2,9.812503290297063e-05
1131,0,0,2,0.0002662009638987292
1132,0,0,2,0.00024837538639652665
1133,7,0,2,0.0004942172358571911
1134,0,0,1,1.6376196544883106e-06
1135,0,0,2,0.0006003909018278122
1136,0,0,2,0.0002778672214353496
1137,0,0,2,0.0003462817486992994
1138,0,0,2,0.0003859753171895775
1139,0,0,2,0.0002942151060835755
1140,0,0,2,0.0001346909228861356
1141,0,0,2,0.00014788098990244013
1142,0,0,1,0.00014361451078313665
1143,0,0,2,5.629844049621797e-05
1144,0,0,2,8.641692317318745e-05
1145,0,0,2,0.00031082548740371107
1146,0,0,2,0.000366954727817471
1147,0,0,2,0.00011151789968452378
1148,0,0,2,0.0008783903585771834
1149,22,0,2,7.305782280123425e-05
1150,0,0,1,0.00021589941358957004
1151,0,0,2,0.000266256647293164
1152,0,0,2,0.00011420765099732098
1153,0,0,2,0.0001368087112368782
1154,0,0,2,0.0002799784208647452
1155,0,0,2,0.000437782636275721
1156,0,0,2,0.00045521104989856094
1157,0,0,2,0.00016189107036209262
1158,0,0,2,0.0004099623152293455
1159,0,0,2,0.00035092241147597253
1160,0,0,1,0.00011322054092084485
1161,0,0,2,0.00014584905435996852
1162,0,0,2,0.00014268445206644183
1163,0,0,2,0.0001241284460721926
1164,0,0,2,0.00023425272867785388
1165,0,0,2,0.00015282995308815223
1166,2293,0,2,0.0003904818445486384
1167,0,0,2,0.000643345177255233
1168,0,0,2,0.00010394066768142196
1169,0,0,2,0.00019071674195507782
1170,0,0,2,0.00027709906491229727
1171,0,0,2,0.0001083252588051534
1172,383,0,2,0.00011376054287795066
1173,0,0,2,0.00037034068401694214
1174,0,0,2,0.0004620895059562848
1175,0,0,2,0.00033513176907155434
1176,0,0,2,0.00018107194456811244
1177,7,0,2,0.0005201938200270103
1178,0,0,2,0.0002924640379150699
1179,0,0,1,0.00022251314533054513
1180,0,0,2,0.00022981905290189657
1181,0,0,2,0.00047594432827319005
1182,0,0,2,0.0003092291578796431
1183,0,0,2,0.000231999447646353
1184,0,0,1,0.00011000653145118303
1185,0,0,2,0.00015534524507014447
1186,0,0,2,0.00033862994267169235
1187,0,0,2,0.0005061962624266854
1188,0,0,2,0.0002099650689032893
1189,0,0,1,0.00021456048077074315
1190,0,0,2,0.00014858158912032222
1191,0,0,2,0.0003532464825034634
1192,0,0,2,0.00018482356243023422
1193,731,0,2,0.0003360365271192083
1194,0,0,2,4.1849542454659376e-05
1195,0,0,2,0.0003266345107282002
1196,0,0,2,0.00025492466621564115
1197,0,0,2,0.00018257991230753918
1198,0,0,2,0.00020671794504209157
1199,0,0,2,0.0001375558174907656
1200,0,0,2,0.0003483155806147635
1201,0,0,1,0.00021084232440041133
1202,0,0,1,0.0001071677028398393
1203,848,0,2,0.00014929796844193087
1204,0,0,2,0.00013332428983195953
1205,0,0,1,0.0001913945173350289
1206,0,0,2,0.0003144376226726555
1207,0,0,2,0.00010831829385185436
1208,0,0,2,8.136054285795331e-05
1209,0,0,1,8.193120951664442e-05
1210,0,0,1,0.00012803814508190756
1211,0,0,2,0.0005757845798240838
1212,0,0,2,0.00014681880539552203
1213,0,0,2,0.0005333884823279155
1214,0,0,2,0.00021367984526204228
1215,0,0,2,0.00020926050746569594
1216,0,0,2,0.0003090253920901754
1217,0,0,1,0.00022578849260966716
1218,0,0,2,0.0001229725434812084
1219,0,0,2,0.00011879909559929972
1220,0,0,2,0.00023294913154972685
1221,0,0,2,0.0004911289418336855
1222,0,0,2,0.0002221441756692041
1223,0,0,1,3.6355015959285905e-06
1224,0,0,2,0.0005800356394373858
1225,0,0,2,0.0001473755587075832
1226,0,0,2,0.00011227725823700937
1227,17,0,2,0.00024198352227691662
1228,0,0,1,0.0006355766493584936
1229,0,0,2,0.00010560568673739726
1230,0,0,2,4.4771401656833155e-05
1231,0,0,2,0.00019882800855036304
1232,0,0,2,6.674581193638215e-05
1233,0,0,2,0.0003412191534431604
1234,0,0,2,0.0003521231507349695
1235,0,0,2,0.00027860769280412293
1236,0,0,2,0.00024029498802072605
1237,0,0,2,0.0004091174726532085
1238,0,0,2,0.0002404760487267564
1239,0,0,2,0.00016994197376473804
1240,0,0,2,0.00014509098910077482
1241,0,0,2,0.00011348709262249182
1242,0,0,2,0.0006147042993247037
1243,0,0,2,8.725548438088958e-05
1244,0,0,2,0.00020123254655142556
1245,0,0,2,0.0001710487106319527
1246,0,0,1,0.0001576939768232504
1247,0,0,2,0.00021609191969293302
1248,308,0,2,0.0004957199192069406
1249,0,0,2,0.0003689690536302716
1250,0,0,2,0.00014170237926631123
1251,0,0,2,0.00018939413189581101
1252,0,0,2,0.0003342735242139193
1253,0,0,1,4.525252286604008e-05
1254,0,0,1,0.0001719191127406334
1255,0,0,2,0.00013369775767020905
1256,0,0,2,0.00014304912675495098
1257,0,0,2,0.0005794188529843438
1258,0,0,2,0.00045961133904418846
1259,0,0,2,8.435715283622979e-05
1260,0,0,2,4.355870385186218e-05
1261,0,0,2,2.1775245665534696e-05
1262,0,0,2,0.000160461512702209
1263,0,0,2,0.0004600531052920245
1264,0,0,2,0.0001658913492338544
1265,0,0,2,6.871063742230625e-05
1266,0,0,2,5.964606296021117e-05
1267,0,0,1,3.9986676630643204e-05
1268,0,0,2,2.1671356523469153e-05
1269,0,0,2,0.0002878617689439271
1270,0,0,2,0.00017098474361478946
1271,0,0,1,6.98610265910124e-05
1272,7,0,2,0.0002889068262944902
1273,0,0,2,0.00014842048178156765
1274,0,0,2,0.00020812627462404905
1275,0,0,2,0.00011776947787327045
1276,0,0,1,1.8003286795444496e-05
1277,0,0,2,8.594964122500368e-05
1278,0,0,2,0.0003758319465834714
1279,0,0,2,0.0006684300798786622
1280,0,0,2,0.0005978130018705596
1281,0,0,2,0.00015405209192570168
1282,0,0,2,0.00030657628487178504
1283,0,0,2,7.143477862333317e-06
1284,0,0,2,0.0001799057260203652
1285,0,0,2,0.0002031610087293659
1286,0,0,2,7.894044107729246e-05
1287,0,0,2,0.0002953450251771724
1288,0,0,2,0.0001651189114781305
1289,0,0,2,0.00019043671023621198
1290,0,0,2,0.0002820662717973209
1291,0,0,2,0.000322240305592448
1292,0,0,2,0.00020301450602712852
1293,0,0,2,5.3340908008605494e-05
1294,0,0,2,3.452031223887582e-05
1295,0,0,1,1.0816344938357696e-05
1296,0,0,2,0.0002341437437851816
1297,0,0,2,0.00010685692058479662
1298,0,0,2,0.0003426688271290167
1299,0,0,1,4.551633156925712e-05
1300,0,0,2,5.9602055473512966e-05
1301,0,0,2,0.00037243507615908957
1302,0,0,2,0.0003150089147702882
1303,0,0,2,0.00044777706514829947
1304,0,0,2,0.00034492385554164395
1305,0,0,2,7.373121573666927e-05
1306,7,0,1,9.557066788539905e-06
1307,0,0,1,2.695071643165434e-05
1308,0,0,2,0.0002512269144950741
1309,0,0,2,0.00042415990373362083
1310,0,0,2,0.00015744258993525596
1311,0,0,2,0.0004383885514033285
1312,0,0,2,6.930565687340311e-05
1313,0,0,2,0.0001654408097651919
1314,0,0,2,0.00022188385169489292
1315,5889,0,2,0.001487230940436484
1316,0,0,2,0.0003474745787090263
1317,0,0,2,0.0004386667431158975
1318,0,0,2,0.0002780771148374247
1319,0,0,2,0.00012661045932987113
1320,0,0,2,0.00018904682465378683
1321,0,0,2,0.00024175863536992024
1322,0,0,2,0.00023508942920702475
1323,0,0,2,0.00043463292460526844
1324,0,0,2,5.910414617635951e-05
1325,0,0,2,0.00031351431281171445
1326,0,0,2,0.0005799296109086365
1327,0,0,2,0.00020017717216523195
1328,0,0,2,0.000159745760315974
1329,0,0,2,0.00031015385738977243
1330,0,0,2,0.0001771682739543463
1331,0,0,2,0.0003794510493458532
1332,0,0,2,0.00021799170129815904
1333,0,0,2,0.00041013685629968005
1334,0,0,1,3.227670741525134e-05
