n,k,risk,CG23,U
7.847000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.730241168797424518e-04,1.967852317618724260e-03
7.848000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.729129237657291601e-04,1.967852317618724260e-03
7.849000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.728017589724302401e-04,1.967852317618724260e-03
7.850000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.726906224890264383e-04,1.967852317618724260e-03
7.851000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.725795143047078255e-04,1.967852317618724260e-03
7.852000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.724684344086637133e-04,1.967852317618724260e-03
7.853000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.723573827900932796e-04,1.967852317618724260e-03
7.854000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.722463594382007983e-04,1.967852317618724260e-03
7.855000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.721353643421935788e-04,1.967852317618724260e-03
7.856000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.720243974912880378e-04,1.967852317618724260e-03
7.857000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.719134588747030857e-04,1.967852317618724260e-03
7.858000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.718025484816637046e-04,1.967852317618724260e-03
7.859000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.716916663014027912e-04,1.967852317618724260e-03
7.860000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.715808123231544345e-04,1.967852317618724260e-03
7.861000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.714699865361635661e-04,1.967852317618724260e-03
7.862000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.713591889296732739e-04,1.967852317618724260e-03
7.863000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.712484194929419334e-04,1.967852317618724260e-03
7.864000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.711376782152228243e-04,1.967852317618724260e-03
7.865000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.710269650857818029e-04,1.967852317618724260e-03
7.866000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.709162800938887372e-04,1.967852317618724260e-03
7.867000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.708056232288179403e-04,1.967852317618724260e-03
7.868000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.706949944798480622e-04,1.967852317618724260e-03
7.869000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.705843938362669687e-04,1.967852317618724260e-03
7.870000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.704738212873645853e-04,1.967852317618724260e-03
7.871000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.703632768224376683e-04,1.967852317618724260e-03
7.872000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.702527604307870937e-04,1.967852317618724260e-03
7.873000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.701422721017220861e-04,1.967852317618724260e-03
7.874000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.700318118245534962e-04,1.967852317618724260e-03
7.875000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.699213795886013905e-04,1.967852317618724260e-03
7.876000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.698109753831881124e-04,1.967852317618724260e-03
7.877000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.697005991976426188e-04,1.967852317618724260e-03
7.878000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.695902510212997214e-04,1.967852317618724260e-03
7.879000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.694799308434992191e-04,1.967852317618724260e-03
7.880000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.693696386535873077e-04,1.967852317618724260e-03
7.881000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.692593744409138692e-04,1.967852317618724260e-03
7.882000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.691491381948355079e-04,1.967852317618724260e-03
7.883000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.690389299047116467e-04,1.967852317618724260e-03
7.884000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.689287495599119001e-04,1.967852317618724260e-03
7.885000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.688185971498081596e-04,1.967852317618724260e-03
7.886000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.687084726637753522e-04,1.967852317618724260e-03
7.887000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.685983760912002229e-04,1.967852317618724260e-03
7.888000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.684883074214685408e-04,1.967852317618724260e-03
7.889000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.683782666439756161e-04,1.967852317618724260e-03
7.890000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.682682537481200115e-04,1.967852317618724260e-03
7.891000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.681582687233071203e-04,1.967852317618724260e-03
7.892000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.680483115589452629e-04,1.967852317618724260e-03
7.893000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.679383822444506746e-04,1.967852317618724260e-03
7.894000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.678284807692442527e-04,1.967852317618724260e-03
7.895000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.677186071227518819e-04,1.967852317618724260e-03
7.896000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.676087612944036751e-04,1.967852317618724260e-03
7.897000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.674989432736376601e-04,1.967852317618724260e-03
7.898000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.673891530498969603e-04,1.967852317618724260e-03
7.899000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.672793906126261086e-04,1.967852317618724260e-03
7.900000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.671696559512799378e-04,1.967852317618724260e-03
7.901000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.670599490553163166e-04,1.967852317618724260e-03
7.902000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.669502699141978840e-04,1.967852317618724260e-03
7.903000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.668406185173943264e-04,1.967852317618724260e-03
7.904000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.667309948543785829e-04,1.967852317618724260e-03
7.905000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.666213989146312902e-04,1.967852317618724260e-03
7.906000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.665118306876364463e-04,1.967852317618724260e-03
7.907000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.664022901628842289e-04,1.967852317618724260e-03
7.908000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.662927773298695865e-04,1.967852317618724260e-03
7.909000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.661832921780945145e-04,1.967852317618724260e-03
7.910000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.660738346970635023e-04,1.967852317618724260e-03
7.911000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.659644048762881949e-04,1.967852317618724260e-03
7.912000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.658550027052846826e-04,1.967852317618724260e-03
7.913000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.657456281735766450e-04,1.967852317618724260e-03
7.914000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.656362812706904723e-04,1.967852317618724260e-03
7.915000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.655269619861572167e-04,1.967852317618724260e-03
7.916000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.654176703095162789e-04,1.967852317618724260e-03
7.917000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.653084062303093363e-04,1.967852317618724260e-03
7.918000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.651991697380850051e-04,1.967852317618724260e-03
7.919000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.650899608223978649e-04,1.967852317618724260e-03
7.920000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.649807794728065066e-04,1.967852317618724260e-03
7.921000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.648716256788749421e-04,1.967852317618724260e-03
7.922000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.647624994301714120e-04,1.967852317618724260e-03
7.923000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.646534007162726132e-04,1.967852317618724260e-03
7.924000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.645443295267562188e-04,1.967852317618724260e-03
7.925000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.644352858512085753e-04,1.967852317618724260e-03
7.926000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.643262696792215587e-04,1.967852317618724260e-03
7.927000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.642172810003870449e-04,1.967852317618724260e-03
7.928000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.641083198043104626e-04,1.967852317618724260e-03
7.929000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.639993860805940959e-04,1.967852317618724260e-03
7.930000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.638904798188517219e-04,1.967852317618724260e-03
7.931000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.637816010086997193e-04,1.967852317618724260e-03
7.932000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.636727496397588041e-04,1.967852317618724260e-03
7.933000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.635639257016581487e-04,1.967852317618724260e-03
7.934000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.634551291840269257e-04,1.967852317618724260e-03
7.935000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.633463600765062338e-04,1.967852317618724260e-03
7.936000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.632376183687356539e-04,1.967852317618724260e-03
7.937000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.631289040503659343e-04,1.967852317618724260e-03
7.938000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.630202171110483650e-04,1.967852317618724260e-03
7.939000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.629115575404420427e-04,1.967852317618724260e-03
7.940000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.628029253282114850e-04,1.967852317618724260e-03
7.941000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.626943204640239197e-04,1.967852317618724260e-03
7.942000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.625857429375535139e-04,1.967852317618724260e-03
7.943000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.624771927384820239e-04,1.967852317618724260e-03
7.944000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.623686698564909893e-04,1.967852317618724260e-03
7.945000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.622601742812701893e-04,1.967852317618724260e-03
7.946000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.621517060025163425e-04,1.967852317618724260e-03
7.947000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.620432650099281186e-04,1.967852317618724260e-03
7.948000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.619348512932103676e-04,1.967852317618724260e-03
7.949000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.618264648420758539e-04,1.967852317618724260e-03
7.950000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.617181056462363663e-04,1.967852317618724260e-03
7.951000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.616097736954152946e-04,1.967852317618724260e-03
7.952000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.615014689793373294e-04,1.967852317618724260e-03
7.953000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.613931914877345341e-04,1.967852317618724260e-03
7.954000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.612849412103418993e-04,1.967852317618724260e-03
7.955000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.611767181369008126e-04,1.967852317618724260e-03
7.956000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.610685222571600340e-04,1.967852317618724260e-03
7.957000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.609603535608687571e-04,1.967852317618724260e-03
7.958000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.608522120377840904e-04,1.967852317618724260e-03
7.959000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.607440976776686717e-04,1.967852317618724260e-03
7.960000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.606360104702894757e-04,1.967852317618724260e-03
7.961000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.605279504054193316e-04,1.967852317618724260e-03
7.962000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.604199174728339962e-04,1.967852317618724260e-03
7.963000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.603119116623169239e-04,1.967852317618724260e-03
7.964000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.602039329636570987e-04,1.967852317618724260e-03
7.965000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.600959813666446971e-04,1.967852317618724260e-03
7.966000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.599880568610786778e-04,1.967852317618724260e-03
7.967000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.598801594367639625e-04,1.967852317618724260e-03
7.968000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.597722890835051476e-04,1.967852317618724260e-03
7.969000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.596644457911178884e-04,1.967852317618724260e-03
7.970000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.595566295494196834e-04,1.967852317618724260e-03
7.971000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.594488403482343193e-04,1.967852317618724260e-03
7.972000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.593410781773904621e-04,1.967852317618724260e-03
7.973000000000000000e+03,1.000000000000000000e+00,5.940750550836288542e-04,8.592333430267214394e-04,1.967852317618724260e-03
