n,k,risk,U,CG23,gain1,gain2
4.980000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.763752928914852705e-02,1.881321599369045749e-01,9.477217640568838530e-02
4.990000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.760245461857854257e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.000000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.756751917004769833e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.010000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.753272211629271563e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.020000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.749806263659105590e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.030000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.746353991669689562e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.040000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.742915314877751046e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.050000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.739490153134936809e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.060000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.736078426921695492e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.070000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.732680057341043703e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.080000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.729294966112531959e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.090000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.725923075566250173e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.100000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.722564308636799144e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.110000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.719218588857523641e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.120000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.715885840354648695e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.130000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.712565987841563331e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.140000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.709258956613142130e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.150000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.705964672540140684e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.160000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.702683062063680905e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.170000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.699414052189783184e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.180000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.696157570483862800e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.190000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.692913545065511186e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.200000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.689681904603137011e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.210000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.686462578308722468e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.220000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.683255495932692650e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.230000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.680060587758793259e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.240000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.676877784599027990e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.250000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.673707017788698612e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.260000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.670548219181423530e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.270000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.667401321144298953e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.280000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.664266256552995524e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.290000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.661142958787123827e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.300000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.658031361725373007e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.310000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.654931399740897091e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.320000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.651843007696746773e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.330000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.648766120941259211e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.340000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.645700675303525887e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.350000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.642646607089020064e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.360000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.639603853075070547e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.370000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.636572350506585935e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.380000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.633552037091691791e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.390000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.630542850997540247e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.400000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.627544730845952373e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.410000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.624557615709381828e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.420000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.621581445106743194e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.430000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.618616158999254193e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.440000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.615661697786548168e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.450000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.612718002302537465e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.460000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.609785013811561652e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.470000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.606862674004404246e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.480000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.603950924994506505e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.490000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.601049709314104202e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.500000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.598158969910437599e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.510000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.595278650142003055e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.520000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.592408693774955905e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.530000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.589549044979260070e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.540000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.586699648325266832e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.550000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,3.396759894545841457e-02,1.583860448780026117e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.560000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.581031391703709502e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.570000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.578212422846239291e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.580000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.575403488343692440e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.590000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.572604534714928601e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.600000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.569815508858201161e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.610000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.567036358047730824e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.620000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.564267029930510935e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.630000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.561507472522885229e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.640000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.558757634207416642e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.650000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.556017463729526124e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.660000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.553286910194459115e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.670000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.550565923064064003e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.680000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.547854452153615314e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.690000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.545152447628850810e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.700000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.542459860002843262e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.710000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.539776640132978387e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.720000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.537102739217995929e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.730000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.534438108795012183e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.740000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.531782700736590737e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.750000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.529136467247842884e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.760000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.526499360863590830e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.770000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.523871334445498459e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.780000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.521252341179256916e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.790000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.518642334571839586e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.800000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.516041268448717165e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.810000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.513449096951150798e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.820000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.510865774533492155e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.830000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.508291255960523235e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.840000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.505725496304811777e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.850000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.503168450944111605e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.860000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.500620075558732613e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.870000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.498080326129024899e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.880000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.495549158932848142e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.890000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.493026530542994681e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.900000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.490512397824792466e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.910000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.488006717933610182e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.920000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.485509448312431063e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.930000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.483020546689370681e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.940000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.480539971075449553e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.950000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.478067679762079013e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.960000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.475603631318813704e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.970000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.473147784590965632e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.980000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.470700098697388242e-02,1.881321599369045749e-01,9.477217640568838530e-02
5.990000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.468260533028174254e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.000000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.465829047242411289e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.010000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.463405601265930882e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.020000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.460990155289186056e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.030000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.458582669764947430e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.040000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.456183105406281750e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.050000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.453791423184312530e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.060000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.451407584326143245e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.070000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.449031550312782253e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.080000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.446663282877040137e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.090000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.444302744001458791e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.100000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.441949895916315449e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.110000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.439604701097597222e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.120000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.437267122265007899e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.130000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.434937122379979432e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.140000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.432614664643691756e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.150000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.430299712495215758e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.160000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.427992229609521650e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.170000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.425692179895630789e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.180000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.423399527494639653e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.190000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.421114236777994318e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.200000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.418836272345566814e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.210000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.416565599023765672e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.220000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.414302181863894524e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.230000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.412045986140170011e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.240000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.409796977348095649e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.250000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.407555121202611753e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.260000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.405320383636408238e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.270000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.403092730798153817e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.280000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.400872129050793023e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.290000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.398658544969924415e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.300000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.396451945342001844e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.310000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.394252297162785689e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.320000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.392059567635631732e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.330000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.389873724169875778e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.340000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.387694734379244822e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.350000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.385522566080217045e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.360000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.383357187290438529e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.370000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.381198566227229835e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.380000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.379046671305905573e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.390000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.376901471138354538e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.400000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.959763815910192858e-02,1.374762934531423113e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.410000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.372631030485475627e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.420000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.370505728192836919e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.430000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.368386997036317478e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.440000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.366274806587799116e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.450000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.364169126606732362e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.460000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.362069927038658292e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.470000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.359977178013863260e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.480000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.357890849845904378e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.490000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.355810913030201618e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.500000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.353737338242696174e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.510000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.351670096338421050e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.520000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.349609158350174344e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.530000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.347554495487138758e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.540000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.345506079133521223e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.550000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.343463880847308410e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.560000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.341427872358850852e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.570000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.339398025569624867e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.580000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.337374312550920590e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.590000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.335356705542551682e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.600000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.333345176951578580e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.610000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.331339699351105112e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.620000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.329340245478948142e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.630000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.327346788236486753e-02,1.881321599369045749e-01,9.477217640568838530e-02
