n,k,U,objective,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17
5.940000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
5.950000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
5.960000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
5.970000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
5.980000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
5.990000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.000000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.010000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.020000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.030000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.040000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.050000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.060000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.070000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.080000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.090000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.100000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.110000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.120000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.130000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.140000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.150000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.160000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.170000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.180000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.190000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.200000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.210000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.220000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.230000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.240000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.250000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.260000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.270000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.280000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.290000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.300000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.310000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.320000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.330000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.340000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.350000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.360000000000000000e+02,1.000000000000000000e+00,2.888093421081690260e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.370000000000000000e+02,1.000000000000000000e+00,2.452787888482338419e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.380000000000000000e+02,1.000000000000000000e+00,2.452787888482338419e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.390000000000000000e+02,1.000000000000000000e+00,2.452787888482338419e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.400000000000000000e+02,1.000000000000000000e+00,2.452787888482338419e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.410000000000000000e+02,1.000000000000000000e+00,2.452787888482338419e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
6.420000000000000000e+02,1.000000000000000000e+00,2.452787888482338419e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
