n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box
7.619000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.044086772494852086e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.620000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043955066791969234e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.621000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043823391328436122e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.622000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043691756406228514e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.623000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043560162005036963e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.624000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043428584384876838e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.625000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043297046709200544e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.626000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043165549510090793e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.627000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.043034083581098094e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
7.628000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.042902643042875784e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.327922179420373609e-03
