n,k,risk,U_anytime,U_per_time,L1,L2
4.140000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,4.470779190771206196e-02,5.542648002690217512e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.150000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,4.470779190771206196e-02,5.530842405123504585e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.160000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,4.470779190771206196e-02,5.519091696775585421e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.170000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,4.470779190771206196e-02,5.507395482333785758e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.180000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.495753370344323013e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.190000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.484164973164545182e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.200000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.472629906916043341e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.210000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.461147791438786953e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.220000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.449718250245514511e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.230000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.438340910477042905e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.240000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.427015402858071519e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.250000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.415741361653579611e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.260000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.404516144459312055e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.270000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.393315310063501178e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.280000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.382165137728790044e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.290000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.371065272525536033e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.300000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.360015362894348517e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.310000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.349015060605508826e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.320000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.338064020719257563e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.330000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.327161901546458023e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.340000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.316308364610250470e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.350000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.305503074607550301e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.360000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.294745699371794512e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.370000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.284035909835609751e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.380000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.273373379994727300e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.390000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.262756789094315962e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.400000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.252161522617549566e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.410000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.241612798296026859e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.420000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.231110299482734372e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.430000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.220653712450217671e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.440000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.210242726357063037e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.450000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.199877033213876065e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.460000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.189556327850463474e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.470000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.179280307883551288e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.480000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.169048673684058931e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.490000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.158861128346023395e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.500000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.148717377655021715e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.510000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.138617130057607230e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.520000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.128560096630688236e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.530000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.118522658612056908e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.540000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.108527222016730207e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.550000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.098574362914013586e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.560000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.088663800427348227e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.570000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.078795256190928725e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.580000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.068968454322195921e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.590000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.059183121393204946e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.600000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.049438986403530227e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.610000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.039735780752770816e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.620000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.030073238213953607e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.630000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.020451094906852596e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.640000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.010869089272064481e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.650000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,5.001326962045146707e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.660000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.991805263986198032e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.670000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.982320004845425948e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.680000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.972874052408256251e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.690000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.963467154436516232e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.700000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.954099060885748529e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.710000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.944769523881015899e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.720000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.935478297693217387e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.730000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.926225138715776414e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.740000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.917009805441328180e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.750000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.907832058438900413e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.760000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.898691660331457726e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.770000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.889588375773647883e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.780000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.880521971430016454e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.790000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.871477246110330478e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.800000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.862463455874047741e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.810000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.895234603569854709e-02,4.853486031001553319e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.820000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.844544744315205237e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.830000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.835639370560870787e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.840000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.826769686387021724e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.850000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.817935470324843927e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.860000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.809136502767790561e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.870000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.800372565952087250e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.880000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.791643443937166486e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.890000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.782948922586464230e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.900000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.774288789548088857e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.910000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.765662834236628759e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.920000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.757060105509455100e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.930000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.748482926758252481e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.940000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.739939460809534238e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.950000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.731429502493471329e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.960000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.722952848332589298e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.970000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.714509296523790999e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.980000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.706098646921256373e-02,1.658906822103888845e-01,1.470373061124380099e-01
4.990000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.697720701019001549e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.000000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.689375261934040223e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.010000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.681062134389713664e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.020000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.672781124699012384e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.030000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.664532040748364111e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.040000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.656314691981355142e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.050000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.648122322392318762e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.060000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.639950279150567569e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.070000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.631809550157971189e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.080000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.623699949636984191e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.090000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.615621293303915490e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.100000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.607573398353307509e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.110000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.599556083443254867e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.120000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.591569168680672414e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.130000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.583612475606409914e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.140000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.575685827181127235e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.150000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.567789047770740712e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.160000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.559921963132614053e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.170000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.552084400401599368e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.180000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.544273702074786564e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.190000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.536478297456187497e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.200000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.528712032693876094e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.210000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.520974739152591043e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.220000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.513266249519672785e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.230000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.505586397791883774e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.240000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.497935019262331441e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.250000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.490311950507974714e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.260000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.482717029376823842e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.270000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.475150094975417076e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.280000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.467610987656554095e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.290000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.460099549007234127e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.300000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.452615621836293613e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.310000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.445159050163029896e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.320000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.437715890700422855e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.330000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.430298424763575577e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.340000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.422907969293506797e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.350000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.415544372028989278e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.360000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.408207481871938976e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.370000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.400897148876144194e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.380000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.393613224236207759e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.390000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.386355560276652271e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.400000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.379124010441033665e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.410000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.371918429281238666e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.420000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.364738672446866891e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.430000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.357584596674839855e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.440000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.350456059779132106e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.450000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.343343956169164882e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.460000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.336251935702608445e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.470000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.329185139457123604e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.480000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.322143428558809092e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.490000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.315126665170212344e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.500000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.308134712479894796e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.510000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.301167434693201064e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.520000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.294224697022745035e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.530000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.287306365678644066e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.540000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.280412307859531723e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.550000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,3.396759894545841457e-02,4.273542391743150731e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.560000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.266696486477456612e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.570000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.259874462171212711e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.580000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.253071800481707937e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.590000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.246283928279654535e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.600000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.239519649471375912e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.610000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.232778837123511023e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.620000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.226061365227879590e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.630000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.219367108693303919e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.640000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.212695943337069204e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.650000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.206047745876530936e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.660000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.199422393920905494e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.670000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.192819765963223116e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.680000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.186239741372264900e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.690000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.179682200384336049e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.700000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.173147024095793384e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.710000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.166634032175383501e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.720000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.160130844646103138e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.730000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.153649758472908321e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.740000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.147190657399830310e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.750000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.140753425999484788e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.760000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.134337949665550099e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.770000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.127944114605697906e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.780000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.121571807833975670e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.790000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.115220917163821268e-02,1.658906822103888845e-01,1.470373061124380099e-01
